paperID,imageID,size,imagenumbers
10.1109@TVCG.2014.2346320,10.1109@TVCG.2014.2346320_18_05_T16.jpg,592644,1
10.1109@TVCG.2014.2346320,10.1109@TVCG.2014.2346320_18_06_T16.jpg,592644,1
10.1109@TVCG.2014.2346320,10.1109@TVCG.2014.2346320_18_07_T16.jpg,1476138,1
10.1109@TVCG.2014.2346320,10.1109@TVCG.2014.2346320_18_08_T16.jpg,314418,1
10.1109@TVCG.2014.2346320,10.1109@TVCG.2014.2346320_18_09_T16.jpg,576810,1
10.1109@TVCG.2014.2346320,10.1109@TVCG.2014.2346320_18_10_T16.jpg,312570,1
10.1109@TVCG.2014.2346320,10.1109@TVCG.2014.2346320_18_11_T16.jpg,1453056,1
10.1109@TVCG.2014.2346320,10.1109@TVCG.2014.2346320_18_12_T16.jpg,583596,1
10.1109@TVCG.2014.2346320,10.1109@TVCG.2014.2346320_18_13_T16.jpg,698964,1
10.1109@TVCG.2014.2346320,10.1109@TVCG.2014.2346320_18_14_T16.jpg,282987,1
10.1109@TVCG.2014.2346320,10.1109@TVCG.2014.2346320_18_15_T16.jpg,2875410,1
10.1109@TVCG.2014.2346320,10.1109@TVCG.2014.2346320_18_16_T16.jpg,2736072,1
10.1109@TVCG.2014.2346320,10.1109@TVCG.2014.2346320_18_17_T16.jpg,803250,1
10.1109@TVCG.2014.2346320,10.1109@TVCG.2014.2346320_18_18_T16.jpg,1538166,1
allpaper,10.1109@TVCG.2014.2346405,,12
10.1109@TVCG.2014.2346405,10.1109@TVCG.2014.2346405_12_01_T16.jpg,1257984,1
10.1109@TVCG.2014.2346405,10.1109@TVCG.2014.2346405_12_02_T16.jpg,533250,1
10.1109@TVCG.2014.2346405,10.1109@TVCG.2014.2346405_12_03_T16.jpg,477282,1
10.1109@TVCG.2014.2346405,10.1109@TVCG.2014.2346405_12_04_T16.jpg,621330,1
10.1109@TVCG.2014.2346405,10.1109@TVCG.2014.2346405_12_05_T16.jpg,651240,1
10.1109@TVCG.2014.2346405,10.1109@TVCG.2014.2346405_12_06_T16.jpg,710304,1
10.1109@TVCG.2014.2346405,10.1109@TVCG.2014.2346405_12_07_T16.jpg,1518345,1
10.1109@TVCG.2014.2346405,10.1109@TVCG.2014.2346405_12_08_T16.jpg,1199772,1
10.1109@TVCG.2014.2346405,10.1109@TVCG.2014.2346405_12_09_T16.jpg,340656,1
10.1109@TVCG.2014.2346405,10.1109@TVCG.2014.2346405_12_10_T16.jpg,4297512,1
10.1109@TVCG.2014.2346405,10.1109@TVCG.2014.2346405_12_11_T16.jpg,2060352,1
10.1109@TVCG.2014.2346405,10.1109@TVCG.2014.2346405_12_12_T16.jpg,792576,1
allpaper,10.1109@TVCG.2014.2346406,,14
10.1109@TVCG.2014.2346406,10.1109@TVCG.2014.2346406_14_01_T16.jpg,3222450,1
10.1109@TVCG.2014.2346406,10.1109@TVCG.2014.2346406_14_02_T16.jpg,494988,1
10.1109@TVCG.2014.2346406,10.1109@TVCG.2014.2346406_14_03_T16.jpg,362736,1
10.1109@TVCG.2014.2346406,10.1109@TVCG.2014.2346406_14_04_T16.jpg,1376760,1
10.1109@TVCG.2014.2346406,10.1109@TVCG.2014.2346406_14_05_T16.jpg,852480,1
10.1109@TVCG.2014.2346406,10.1109@TVCG.2014.2346406_14_06_T16.jpg,605814,1
10.1109@TVCG.2014.2346406,10.1109@TVCG.2014.2346406_14_07_T16.jpg,300846,1
10.1109@TVCG.2014.2346406,10.1109@TVCG.2014.2346406_14_08_T16.jpg,514080,1
10.1109@TVCG.2014.2346406,10.1109@TVCG.2014.2346406_14_09_T16.jpg,525294,1
10.1109@TVCG.2014.2346406,10.1109@TVCG.2014.2346406_14_10_T16.jpg,3108072,1
10.1109@TVCG.2014.2346406,10.1109@TVCG.2014.2346406_14_11_T16.jpg,2134176,1
10.1109@TVCG.2014.2346406,10.1109@TVCG.2014.2346406_14_12_T16.jpg,1332270,1
10.1109@TVCG.2014.2346406,10.1109@TVCG.2014.2346406_14_13_T16.jpg,656319,1
10.1109@TVCG.2014.2346406,10.1109@TVCG.2014.2346406_14_14_T16.jpg,640224,1
allpaper,10.1109@TVCG.2014.2346426,,10
10.1109@TVCG.2014.2346426,10.1109@TVCG.2014.2346426_10_01_T16.jpg,1155102,1
10.1109@TVCG.2014.2346426,10.1109@TVCG.2014.2346426_10_02_T16.jpg,354411,1
10.1109@TVCG.2014.2346426,10.1109@TVCG.2014.2346426_10_03_T16.jpg,638001,1
10.1109@TVCG.2014.2346426,10.1109@TVCG.2014.2346426_10_04_T16.jpg,718398,1
10.1109@TVCG.2014.2346426,10.1109@TVCG.2014.2346426_10_05_T16.jpg,1004784,1
10.1109@TVCG.2014.2346426,10.1109@TVCG.2014.2346426_10_06_T16.jpg,2334936,1
10.1109@TVCG.2014.2346426,10.1109@TVCG.2014.2346426_10_07_T16.jpg,769230,1
10.1109@TVCG.2014.2346426,10.1109@TVCG.2014.2346426_10_08_T16.jpg,2042196,1
10.1109@TVCG.2014.2346426,10.1109@TVCG.2014.2346426_10_09_T16.jpg,769743,1
10.1109@TVCG.2014.2346426,10.1109@TVCG.2014.2346426_10_10_T16.jpg,1084179,1
allpaper,10.1109@TVCG.2014.2346437,,11
10.1109@TVCG.2014.2346437,10.1109@TVCG.2014.2346437_11_01_T16.jpg,869400,1
10.1109@TVCG.2014.2346437,10.1109@TVCG.2014.2346437_11_02_T16.jpg,389052,1
10.1109@TVCG.2014.2346437,10.1109@TVCG.2014.2346437_11_03_T16.jpg,353118,1
10.1109@TVCG.2014.2346437,10.1109@TVCG.2014.2346437_11_04_T16.jpg,1486080,1
10.1109@TVCG.2014.2346437,10.1109@TVCG.2014.2346437_11_05_T16.jpg,1878240,1
10.1109@TVCG.2014.2346437,10.1109@TVCG.2014.2346437_11_06_T16.jpg,303369,1
10.1109@TVCG.2014.2346437,10.1109@TVCG.2014.2346437_11_07_T16.jpg,312879,1
10.1109@TVCG.2014.2346437,10.1109@TVCG.2014.2346437_11_08_T16.jpg,1659312,1
10.1109@TVCG.2014.2346437,10.1109@TVCG.2014.2346437_11_09_T16.jpg,3332742,1
10.1109@TVCG.2014.2346437,10.1109@TVCG.2014.2346437_11_10_T16.jpg,1852032,1
10.1109@TVCG.2014.2346437,10.1109@TVCG.2014.2346437_11_12_T16.jpg,802125,1
allpaper,10.1109@TVCG.2014.2346459,,7
10.1109@TVCG.2014.2346459,10.1109@TVCG.2014.2346459_07_01_T16.jpg,2108268,1
10.1109@TVCG.2014.2346459,10.1109@TVCG.2014.2346459_07_02_T16.jpg,2029398,1
10.1109@TVCG.2014.2346459,10.1109@TVCG.2014.2346459_07_03_T16.jpg,1540224,1
10.1109@TVCG.2014.2346459,10.1109@TVCG.2014.2346459_07_04_T16.jpg,2586666,1
10.1109@TVCG.2014.2346459,10.1109@TVCG.2014.2346459_07_05_T16.jpg,5425992,1
10.1109@TVCG.2014.2346459,10.1109@TVCG.2014.2346459_07_06_T16.jpg,2840904,1
10.1109@TVCG.2014.2346459,10.1109@TVCG.2014.2346459_07_07_T16.jpg,1373064,1
allpaper,10.1109@TVCG.2014.2346660,,9
10.1109@TVCG.2014.2346660,10.1109@TVCG.2014.2346660_09_01_T16.jpg,2009592,1
10.1109@TVCG.2014.2346660,10.1109@TVCG.2014.2346660_09_02_T16.jpg,1649160,1
10.1109@TVCG.2014.2346660,10.1109@TVCG.2014.2346660_09_03_T16.jpg,3677778,1
10.1109@TVCG.2014.2346660,10.1109@TVCG.2014.2346660_09_04_T16.jpg,768960,1
10.1109@TVCG.2014.2346660,10.1109@TVCG.2014.2346660_09_05_T16.jpg,3518040,1
10.1109@TVCG.2014.2346660,10.1109@TVCG.2014.2346660_09_06_T16.jpg,793056,1
10.1109@TVCG.2014.2346660,10.1109@TVCG.2014.2346660_09_07_T16.jpg,498576,1
10.1109@TVCG.2014.2346660,10.1109@TVCG.2014.2346660_09_08_T16.jpg,918192,1
10.1109@TVCG.2014.2346660,10.1109@TVCG.2014.2346660_09_09_T16.jpg,2036064,1
allpaper,10.1109@TVCG.2014.2346682,,11
10.1109@TVCG.2014.2346682,10.1109@TVCG.2014.2346682_11_01_T16.jpg,2612400,1
10.1109@TVCG.2014.2346682,10.1109@TVCG.2014.2346682_11_02_T16.jpg,522240,1
10.1109@TVCG.2014.2346682,10.1109@TVCG.2014.2346682_11_03_T16.jpg,1841049,1
10.1109@TVCG.2014.2346682,10.1109@TVCG.2014.2346682_11_04_T16.jpg,351315,1
10.1109@TVCG.2014.2346682,10.1109@TVCG.2014.2346682_11_05_T16.jpg,564246,1
10.1109@TVCG.2014.2346682,10.1109@TVCG.2014.2346682_11_06_T16.jpg,563640,1
10.1109@TVCG.2014.2346682,10.1109@TVCG.2014.2346682_11_07_T16.jpg,837540,1
10.1109@TVCG.2014.2346682,10.1109@TVCG.2014.2346682_11_08_T16.jpg,602775,1
10.1109@TVCG.2014.2346682,10.1109@TVCG.2014.2346682_11_09_T16.jpg,272250,1
10.1109@TVCG.2014.2346682,10.1109@TVCG.2014.2346682_11_10_T16.jpg,254826,1
10.1109@TVCG.2014.2346682,10.1109@TVCG.2014.2346682_11_11_T16.jpg,640926,1
allpaper,10.1109@TVCG.2014.2346893,,12
10.1109@TVCG.2014.2346893,10.1109@TVCG.2014.2346893_12_01_T17.jpg,1569456,1
10.1109@TVCG.2014.2346893,10.1109@TVCG.2014.2346893_12_02_T17.jpg,1341354,1
10.1109@TVCG.2014.2346893,10.1109@TVCG.2014.2346893_12_03_T17.jpg,1135248,1
10.1109@TVCG.2014.2346893,10.1109@TVCG.2014.2346893_12_04_T17.jpg,3789915,1
10.1109@TVCG.2014.2346893,10.1109@TVCG.2014.2346893_12_05_T17.jpg,855600,1
10.1109@TVCG.2014.2346893,10.1109@TVCG.2014.2346893_12_06_T17.jpg,2589888,1
10.1109@TVCG.2014.2346893,10.1109@TVCG.2014.2346893_12_07_T17.jpg,393024,1
10.1109@TVCG.2014.2346893,10.1109@TVCG.2014.2346893_12_08_T17.jpg,347733,1
10.1109@TVCG.2014.2346893,10.1109@TVCG.2014.2346893_12_09_T17.jpg,254736,1
10.1109@TVCG.2014.2346893,10.1109@TVCG.2014.2346893_12_10_T17.jpg,2057526,1
10.1109@TVCG.2014.2346893,10.1109@TVCG.2014.2346893_12_11_T17.jpg,4003680,1
10.1109@TVCG.2014.2346893,10.1109@TVCG.2014.2346893_12_12_T17.jpg,1998594,1
allpaper,10.1109@TVCG.2014.2346979,,7
10.1109@TVCG.2014.2346979,10.1109@TVCG.2014.2346979_07_01_T16.jpg,1291320,1
10.1109@TVCG.2014.2346979,10.1109@TVCG.2014.2346979_07_02_T16.jpg,2061984,1
10.1109@TVCG.2014.2346979,10.1109@TVCG.2014.2346979_07_03_T16.jpg,8724516,1
10.1109@TVCG.2014.2346979,10.1109@TVCG.2014.2346979_07_05_T16.jpg,5288904,1
10.1109@TVCG.2014.2346979,10.1109@TVCG.2014.2346979_07_06_T16.jpg,1735695,1
10.1109@TVCG.2014.2346979,10.1109@TVCG.2014.2346979_07_07_T16.jpg,2876790,1
10.1109@TVCG.2014.2346979,10.1109@TVCG.2014.2346979_07_08_T16.jpg,1382355,1
allpaper,10.1109@TVCG.2014.2346983,,6
10.1109@TVCG.2014.2346983,10.1109@TVCG.2014.2346983_06_01_T16.jpg,2278080,1
10.1109@TVCG.2014.2346983,10.1109@TVCG.2014.2346983_06_02_T16.jpg,469800,1
10.1109@TVCG.2014.2346983,10.1109@TVCG.2014.2346983_06_03_T16.jpg,1017792,1
10.1109@TVCG.2014.2346983,10.1109@TVCG.2014.2346983_06_04_T16.jpg,4132992,1
10.1109@TVCG.2014.2346983,10.1109@TVCG.2014.2346983_06_05_T16.jpg,864048,1
10.1109@TVCG.2014.2346983,10.1109@TVCG.2014.2346983_06_06_T16.jpg,1264368,1
allpaper,10.1109@TVCG.2014.2346998,,7
10.1109@TVCG.2014.2346998,10.1109@TVCG.2014.2346998_07_01_T16.jpg,2145150,1
10.1109@TVCG.2014.2346998,10.1109@TVCG.2014.2346998_07_02_T16.jpg,1583370,1
10.1109@TVCG.2014.2346998,10.1109@TVCG.2014.2346998_07_03_T16.jpg,1000848,1
10.1109@TVCG.2014.2346998,10.1109@TVCG.2014.2346998_07_04_T16.jpg,1052616,1
10.1109@TVCG.2014.2346998,10.1109@TVCG.2014.2346998_07_05_T16.jpg,2156382,1
10.1109@TVCG.2014.2346998,10.1109@TVCG.2014.2346998_07_06_T16.jpg,3100248,1
10.1109@TVCG.2014.2346998,10.1109@TVCG.2014.2346998_07_07_T16.jpg,1568640,1
allpaper,10.1109@TVCG.2014.2352953,,5
10.1109@TVCG.2014.2352953,10.1109@TVCG.2014.2352953_05_01_T16.jpg,2199015,1
10.1109@TVCG.2014.2352953,10.1109@TVCG.2014.2352953_05_02_T16.jpg,2343960,1
10.1109@TVCG.2014.2352953,10.1109@TVCG.2014.2352953_05_03_T16.jpg,814680,1
10.1109@TVCG.2014.2352953,10.1109@TVCG.2014.2352953_05_04_T16.jpg,1084554,1
10.1109@TVCG.2014.2352953,10.1109@TVCG.2014.2352953_05_05_T16.jpg,682659,1
allpaper,10.1109@VAST.2014.7042481,,12
10.1109@VAST.2014.7042481,10.1109@VAST.2014.7042481_12_01_T16.jpg,1631736,1
10.1109@VAST.2014.7042481,10.1109@VAST.2014.7042481_12_02_T16.jpg,198024,1
10.1109@VAST.2014.7042481,10.1109@VAST.2014.7042481_12_03_T16.jpg,773670,1
10.1109@VAST.2014.7042481,10.1109@VAST.2014.7042481_12_04_T16.jpg,1293864,1
10.1109@VAST.2014.7042481,10.1109@VAST.2014.7042481_12_05_T16.jpg,880896,1
10.1109@VAST.2014.7042481,10.1109@VAST.2014.7042481_12_06_T16.jpg,1192455,1
10.1109@VAST.2014.7042481,10.1109@VAST.2014.7042481_12_07_T16.jpg,783180,1
10.1109@VAST.2014.7042481,10.1109@VAST.2014.7042481_12_08_T16.jpg,779982,1
10.1109@VAST.2014.7042481,10.1109@VAST.2014.7042481_12_09_T16.jpg,1603992,1
10.1109@VAST.2014.7042481,10.1109@VAST.2014.7042481_12_10_T16.jpg,599760,1
10.1109@VAST.2014.7042481,10.1109@VAST.2014.7042481_12_11_T16.jpg,1711875,1
10.1109@VAST.2014.7042481,10.1109@VAST.2014.7042481_12_12_T16.jpg,794580,1
allpaper,10.1109@VAST.2014.7042484,,10
10.1109@VAST.2014.7042484,10.1109@VAST.2014.7042484_10_01_T17.jpg,2573235,1
10.1109@VAST.2014.7042484,10.1109@VAST.2014.7042484_10_02_T17.jpg,104535,1
10.1109@VAST.2014.7042484,10.1109@VAST.2014.7042484_10_03_T17.jpg,551232,1
10.1109@VAST.2014.7042484,10.1109@VAST.2014.7042484_10_04_T17.jpg,1509168,1
10.1109@VAST.2014.7042484,10.1109@VAST.2014.7042484_10_05_T17.jpg,2492280,1
10.1109@VAST.2014.7042484,10.1109@VAST.2014.7042484_10_06_T17.jpg,797364,1
10.1109@VAST.2014.7042484,10.1109@VAST.2014.7042484_10_07_T17.jpg,883779,1
10.1109@VAST.2014.7042484,10.1109@VAST.2014.7042484_10_08_T17.jpg,1211760,1
10.1109@VAST.2014.7042484,10.1109@VAST.2014.7042484_10_09_T17.jpg,811032,1
10.1109@VAST.2014.7042484,10.1109@VAST.2014.7042484_10_10_T17.jpg,672486,1
allpaper,10.1109@TVCG.2015.2467035,,11
10.1109@TVCG.2015.2467035,10.1109@TVCG.2015.2467035_11_01_T01.jpg,1863162,1
10.1109@TVCG.2015.2467035,10.1109@TVCG.2015.2467035_11_02_T01.jpg,1800267,1
10.1109@TVCG.2015.2467035,10.1109@TVCG.2015.2467035_11_03_T01.jpg,438564,1
10.1109@TVCG.2015.2467035,10.1109@TVCG.2015.2467035_11_04_T01.jpg,394596,1
10.1109@TVCG.2015.2467035,10.1109@TVCG.2015.2467035_11_05_T01.jpg,533520,1
10.1109@TVCG.2015.2467035,10.1109@TVCG.2015.2467035_11_06_T01.jpg,515403,1
10.1109@TVCG.2015.2467035,10.1109@TVCG.2015.2467035_11_07_T01.jpg,384192,1
10.1109@TVCG.2015.2467035,10.1109@TVCG.2015.2467035_11_08_T01.jpg,782496,1
10.1109@TVCG.2015.2467035,10.1109@TVCG.2015.2467035_11_09_T01.jpg,894600,1
10.1109@TVCG.2015.2467035,10.1109@TVCG.2015.2467035_11_10_T01.jpg,707616,1
10.1109@TVCG.2015.2467035,10.1109@TVCG.2015.2467035_11_11_T01.jpg,943461,1
allpaper,10.1109@TVCG.2015.2467051,,9
10.1109@TVCG.2015.2467051,10.1109@TVCG.2015.2467051_09_01_T01.jpg,1853130,1
10.1109@TVCG.2015.2467051,10.1109@TVCG.2015.2467051_09_02_T01.jpg,681675,1
10.1109@TVCG.2015.2467051,10.1109@TVCG.2015.2467051_09_03_T01.jpg,326757,1
10.1109@TVCG.2015.2467051,10.1109@TVCG.2015.2467051_09_04_T01.jpg,1233096,1
10.1109@TVCG.2015.2467051,10.1109@TVCG.2015.2467051_09_05_T01.jpg,1267872,1
10.1109@TVCG.2015.2467051,10.1109@TVCG.2015.2467051_09_06_T01.jpg,1773900,1
10.1109@TVCG.2015.2467051,10.1109@TVCG.2015.2467051_09_07_T01.jpg,828675,1
10.1109@TVCG.2015.2467051,10.1109@TVCG.2015.2467051_09_08_T01.jpg,3365790,1
10.1109@TVCG.2015.2467051,10.1109@TVCG.2015.2467051_09_09_T01.jpg,1915812,1
allpaper,10.1109@TVCG.2015.2467132,,8
10.1109@TVCG.2015.2467132,10.1109@TVCG.2015.2467132_08_01_T01.jpg,489060,1
10.1109@TVCG.2015.2467132,10.1109@TVCG.2015.2467132_08_03_T01.jpg,432825,1
10.1109@TVCG.2015.2467132,10.1109@TVCG.2015.2467132_08_04_T01.jpg,1296480,1
10.1109@TVCG.2015.2467132,10.1109@TVCG.2015.2467132_08_05_T01.jpg,6776952,1
10.1109@TVCG.2015.2467132,10.1109@TVCG.2015.2467132_08_06_T01.jpg,7103187,1
10.1109@TVCG.2015.2467132,10.1109@TVCG.2015.2467132_08_07_T01.jpg,884139,1
10.1109@TVCG.2015.2467132,10.1109@TVCG.2015.2467132_08_08_T01.jpg,958203,1
10.1109@TVCG.2015.2467132,10.1109@TVCG.2015.2467132_08_09_T01.jpg,8228376,1
allpaper,10.1109@TVCG.2015.2467194,,8
10.1109@TVCG.2015.2467194,10.1109@TVCG.2015.2467194_08_01_T17.jpg,2761650,1
10.1109@TVCG.2015.2467194,10.1109@TVCG.2015.2467194_08_02_T17.jpg,1229250,1
10.1109@TVCG.2015.2467194,10.1109@TVCG.2015.2467194_08_03_T17.jpg,1420032,1
10.1109@TVCG.2015.2467194,10.1109@TVCG.2015.2467194_08_04_T17.jpg,623781,1
10.1109@TVCG.2015.2467194,10.1109@TVCG.2015.2467194_08_05_T17.jpg,794880,1
10.1109@TVCG.2015.2467194,10.1109@TVCG.2015.2467194_08_06_T17.jpg,1272888,1
10.1109@TVCG.2015.2467194,10.1109@TVCG.2015.2467194_08_07_T17.jpg,796908,1
10.1109@TVCG.2015.2467194,10.1109@TVCG.2015.2467194_08_08_T17.jpg,1330560,1
allpaper,10.1109@TVCG.2015.2467201,,8
10.1109@TVCG.2015.2467201,10.1109@TVCG.2015.2467201_08_01_T01.jpg,913197,1
10.1109@TVCG.2015.2467201,10.1109@TVCG.2015.2467201_08_02_T01.jpg,1082568,1
10.1109@TVCG.2015.2467201,10.1109@TVCG.2015.2467201_08_03_T01.jpg,4830858,1
10.1109@TVCG.2015.2467201,10.1109@TVCG.2015.2467201_08_04_T01.jpg,700224,1
10.1109@TVCG.2015.2467201,10.1109@TVCG.2015.2467201_08_05_T01.jpg,2507262,1
10.1109@TVCG.2015.2467201,10.1109@TVCG.2015.2467201_08_06_T01.jpg,641376,1
10.1109@TVCG.2015.2467201,10.1109@TVCG.2015.2467201_08_07_T01.jpg,662751,1
10.1109@TVCG.2015.2467201,10.1109@TVCG.2015.2467201_08_08_T01.jpg,647664,1
allpaper,10.1109@TVCG.2015.2467202,,15
10.1109@TVCG.2015.2467202,10.1109@TVCG.2015.2467202_15_01_T01.jpg,1713600,1
10.1109@TVCG.2015.2467202,10.1109@TVCG.2015.2467202_15_02_T01.jpg,897750,1
10.1109@TVCG.2015.2467202,10.1109@TVCG.2015.2467202_15_03_T01.jpg,746397,1
10.1109@TVCG.2015.2467202,10.1109@TVCG.2015.2467202_15_04_T01.jpg,325920,1
10.1109@TVCG.2015.2467202,10.1109@TVCG.2015.2467202_15_05_T01.jpg,545382,1
10.1109@TVCG.2015.2467202,10.1109@TVCG.2015.2467202_15_06_T01.jpg,1168002,1
10.1109@TVCG.2015.2467202,10.1109@TVCG.2015.2467202_15_07_T01.jpg,505095,1
10.1109@TVCG.2015.2467202,10.1109@TVCG.2015.2467202_15_08_T01.jpg,785844,1
10.1109@TVCG.2015.2467202,10.1109@TVCG.2015.2467202_15_09_T01.jpg,801090,1
10.1109@TVCG.2015.2467202,10.1109@TVCG.2015.2467202_15_10_T01.jpg,835560,1
10.1109@TVCG.2015.2467202,10.1109@TVCG.2015.2467202_15_11_T01.jpg,2979000,1
10.1109@TVCG.2015.2467202,10.1109@TVCG.2015.2467202_15_12_T01.jpg,1131840,1
10.1109@TVCG.2015.2467202,10.1109@TVCG.2015.2467202_15_13_T01.jpg,814320,1
10.1109@TVCG.2015.2467202,10.1109@TVCG.2015.2467202_15_14_T01.jpg,1408512,1
10.1109@TVCG.2015.2467202,10.1109@TVCG.2015.2467202_15_16_T01.jpg,1889505,1
allpaper,10.1109@TVCG.2015.2467251,,12
10.1109@TVCG.2015.2467251,10.1109@TVCG.2015.2467251_12_01_T01.jpg,1988808,1
10.1109@TVCG.2015.2467251,10.1109@TVCG.2015.2467251_12_02_T01.jpg,552636,1
10.1109@TVCG.2015.2467251,10.1109@TVCG.2015.2467251_12_03_T01.jpg,1170903,1
10.1109@TVCG.2015.2467251,10.1109@TVCG.2015.2467251_12_04_T01.jpg,1401480,1
10.1109@TVCG.2015.2467251,10.1109@TVCG.2015.2467251_12_05_T01.jpg,1510713,1
10.1109@TVCG.2015.2467251,10.1109@TVCG.2015.2467251_12_06_T01.jpg,880080,1
10.1109@TVCG.2015.2467251,10.1109@TVCG.2015.2467251_12_07_T01.jpg,993225,1
10.1109@TVCG.2015.2467251,10.1109@TVCG.2015.2467251_12_08_T01.jpg,4380762,1
10.1109@TVCG.2015.2467251,10.1109@TVCG.2015.2467251_12_09_T01.jpg,8863452,1
10.1109@TVCG.2015.2467251,10.1109@TVCG.2015.2467251_12_10_T01.jpg,3524664,1
10.1109@TVCG.2015.2467251,10.1109@TVCG.2015.2467251_12_11_T01.jpg,5038620,1
10.1109@TVCG.2015.2467251,10.1109@TVCG.2015.2467251_12_12_T01.jpg,1583064,1
allpaper,10.1109@TVCG.2015.2467271,,10
10.1109@TVCG.2015.2467271,10.1109@TVCG.2015.2467271_10_01_T01.jpg,1801149,1
10.1109@TVCG.2015.2467271,10.1109@TVCG.2015.2467271_10_02_T01.jpg,1910640,1
10.1109@TVCG.2015.2467271,10.1109@TVCG.2015.2467271_10_03_T01.jpg,794682,1
10.1109@TVCG.2015.2467271,10.1109@TVCG.2015.2467271_10_04_T01.jpg,817200,1
10.1109@TVCG.2015.2467271,10.1109@TVCG.2015.2467271_10_05_T01.jpg,1371510,1
10.1109@TVCG.2015.2467271,10.1109@TVCG.2015.2467271_10_06_T01.jpg,1334313,1
10.1109@TVCG.2015.2467271,10.1109@TVCG.2015.2467271_10_07_T01.jpg,270891,1
10.1109@TVCG.2015.2467271,10.1109@TVCG.2015.2467271_10_08_T01.jpg,1584120,1
10.1109@TVCG.2015.2467271,10.1109@TVCG.2015.2467271_10_09_T01.jpg,1123200,1
10.1109@TVCG.2015.2467271,10.1109@TVCG.2015.2467271_10_10_T01.jpg,3100800,1
allpaper,10.1109@TVCG.2015.2467292,,16
10.1109@TVCG.2015.2467292,10.1109@TVCG.2015.2467292_16_01_T01.jpg,1280610,1
10.1109@TVCG.2015.2467292,10.1109@TVCG.2015.2467292_16_02_T01.jpg,2045160,1
10.1109@TVCG.2015.2467292,10.1109@TVCG.2015.2467292_16_03_T01.jpg,1247568,1
10.1109@TVCG.2015.2467292,10.1109@TVCG.2015.2467292_16_04_T01.jpg,840360,1
10.1109@TVCG.2015.2467292,10.1109@TVCG.2015.2467292_16_05_T01.jpg,1716876,1
10.1109@TVCG.2015.2467292,10.1109@TVCG.2015.2467292_16_06_T01.jpg,444765,1
10.1109@TVCG.2015.2467292,10.1109@TVCG.2015.2467292_16_07_T01.jpg,573750,1
10.1109@TVCG.2015.2467292,10.1109@TVCG.2015.2467292_16_08_T01.jpg,5483136,1
10.1109@TVCG.2015.2467292,10.1109@TVCG.2015.2467292_16_09_T01.jpg,1154688,1
10.1109@TVCG.2015.2467292,10.1109@TVCG.2015.2467292_16_10_T01.jpg,368532,1
10.1109@TVCG.2015.2467292,10.1109@TVCG.2015.2467292_16_11_T01.jpg,1520901,1
10.1109@TVCG.2015.2467292,10.1109@TVCG.2015.2467292_16_13_T01.jpg,5068728,1
10.1109@TVCG.2015.2467292,10.1109@TVCG.2015.2467292_16_14_T01.jpg,2461752,1
10.1109@TVCG.2015.2467292,10.1109@TVCG.2015.2467292_16_15_T01.jpg,2438925,1
10.1109@TVCG.2015.2467292,10.1109@TVCG.2015.2467292_16_16_T01.jpg,8442720,1
10.1109@TVCG.2015.2467292,10.1109@TVCG.2015.2467292_16_17_T01.jpg,1486275,1
allpaper,10.1109@TVCG.2015.2467323,,8
10.1109@TVCG.2015.2467323,10.1109@TVCG.2015.2467323_08_01_T01.jpg,5138448,1
10.1109@TVCG.2015.2467323,10.1109@TVCG.2015.2467323_08_02_T01.jpg,2613120,1
10.1109@TVCG.2015.2467323,10.1109@TVCG.2015.2467323_08_03_T01.jpg,2929500,1
10.1109@TVCG.2015.2467323,10.1109@TVCG.2015.2467323_08_04_T01.jpg,1372938,1
10.1109@TVCG.2015.2467323,10.1109@TVCG.2015.2467323_08_05_T01.jpg,2447136,1
10.1109@TVCG.2015.2467323,10.1109@TVCG.2015.2467323_08_06_T01.jpg,2622213,1
10.1109@TVCG.2015.2467323,10.1109@TVCG.2015.2467323_08_07_T01.jpg,3458019,1
10.1109@TVCG.2015.2467323,10.1109@TVCG.2015.2467323_08_08_T01.jpg,5325012,1
allpaper,10.1109@TVCG.2015.2467325,,13
10.1109@TVCG.2015.2467325,10.1109@TVCG.2015.2467325_13_01_T01.jpg,297792,1
10.1109@TVCG.2015.2467325,10.1109@TVCG.2015.2467325_13_02_T01.jpg,751686,1
10.1109@TVCG.2015.2467325,10.1109@TVCG.2015.2467325_13_03_T01.jpg,2112264,1
10.1109@TVCG.2015.2467325,10.1109@TVCG.2015.2467325_13_04_T01.jpg,3122721,1
10.1109@TVCG.2015.2467325,10.1109@TVCG.2015.2467325_13_05_T01.jpg,1071000,1
10.1109@TVCG.2015.2467325,10.1109@TVCG.2015.2467325_13_06_T01.jpg,411684,1
10.1109@TVCG.2015.2467325,10.1109@TVCG.2015.2467325_13_07_T01.jpg,423555,1
10.1109@TVCG.2015.2467325,10.1109@TVCG.2015.2467325_13_08_T01.jpg,373002,1
10.1109@TVCG.2015.2467325,10.1109@TVCG.2015.2467325_13_09_T01.jpg,993960,1
10.1109@TVCG.2015.2467325,10.1109@TVCG.2015.2467325_13_10_T01.jpg,524784,1
10.1109@TVCG.2015.2467325,10.1109@TVCG.2015.2467325_13_11_T01.jpg,613632,1
10.1109@TVCG.2015.2467325,10.1109@TVCG.2015.2467325_13_12_T01.jpg,880080,1
10.1109@TVCG.2015.2467325,10.1109@TVCG.2015.2467325_13_13_T01.jpg,876231,1
